gene,n_variants,n_pathogenic,pct_rare,pct_lof,mean_review_stars,pct_missense,mean_gnomad_af_global_log,mean_gnomad_af_nfe_log,subtype,is_scoliosis
MIR126,1.0,1.0,100.0,0.0,0.0,0.0,-5.834940365667457,-5.820335712976652,CONTROL,0
MIR181C,1.0,1.0,100.0,0.0,1.0,0.0,-5.76216392012514,-5.696810625623769,CONTROL,0
MIR3674,2.0,2.0,100.0,0.0,1.0,0.0,-5.6965938430532495,-5.789229260787977,CONTROL,0
MIR448,1.0,1.0,100.0,0.0,0.0,0.0,-5.169840835367136,-5.216136542411246,CONTROL,0
MIR4659A,1.5,1.5,100.0,0.0,0.0,0.0,-6.242517912981741,-6.232120056060305,CONTROL,0
MIR98,1.0,1.0,100.0,0.0,1.0,0.0,-5.867199599337055,-5.835696463784558,CONTROL,0
MMP2,1.0,1.0,100.0,0.0,0.0,0.0,-6.460613176412826,-6.703716341675532,CONTROL,0
MNDA,1.0,1.0,100.0,0.0,1.0,0.0,-5.615409933711887,-5.7823464248619,CONTROL,0
MPZL2,1.0,0.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
MRPL12,1.0,1.0,100.0,0.0,0.0,100.0,-4.8854862561973045,-4.795506842505243,CONTROL,0
MRPS33,1.0,1.0,100.0,0.0,1.0,0.0,-6.482338520953727,-6.39060885170816,CONTROL,0
MSMP,1.0,0.0,100.0,0.0,0.0,0.0,-4.460738714032634,-4.680619947874053,CONTROL,0
MZT2B,2.0,1.0,100.0,0.0,0.5,50.0,-4.974883108045487,-4.981346839262155,CONTROL,0
N6AMT1,1.0,1.0,100.0,0.0,1.0,0.0,-6.213747938508491,-6.3553540088611165,CONTROL,0
NAA10,27.0,12.0,100.0,11.11111111111111,1.2592592592592593,81.48148148148148,-5.728675184312302,-5.753162884928972,CONTROL,0
NBR2,1.5,1.5,100.0,0.0,0.0,0.0,-5.077321468379203,-5.067785425447958,CONTROL,0
NCAPD2,1.0,1.0,100.0,0.0,0.0,0.0,-6.820641659529807,-6.813760845093682,CONTROL,0
NDUFS6,1.0,1.0,100.0,0.0,0.0,0.0,-6.617108991943921,-6.581393177529351,CONTROL,0
NDUFV1,55.0,32.0,100.0,69.0909090909091,1.2727272727272727,21.818181818181817,-6.16477527673285,-6.179185796103544,CONTROL,0
NINJ2-AS1,1.0,1.0,100.0,0.0,0.0,0.0,-4.489629149809668,-4.863013387761998,CONTROL,0
NLRC3,1.0,1.0,100.0,0.0,1.0,0.0,-5.325182650085445,-5.120801679721183,CONTROL,0
NOVA1,2.0,2.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
NR1D1,1.0,1.0,100.0,100.0,1.0,0.0,-6.351572868184271,-6.369292125284147,CONTROL,0
NRROS,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
NT5C2,1.0,0.0,100.0,0.0,0.0,0.0,-5.370114375335641,-5.3926238614522894,CONTROL,0
NT5C3B,1.0,1.0,100.0,0.0,1.0,0.0,-5.563990595062406,-5.779335108385329,CONTROL,0
NXT2,1.0,1.0,100.0,0.0,0.0,0.0,-5.305281675246134,-5.1762425778087024,CONTROL,0
OCRL,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
OPN1LW,1.0,1.0,100.0,0.0,1.0,0.0,-6.343661798596003,-6.344179604871027,CONTROL,0
OPN1MW2,3.0,3.0,100.0,0.0,0.3333333333333333,0.0,-6.1410991533905905,-6.137046579083495,CONTROL,0
OR11L1,1.0,1.0,100.0,0.0,0.0,0.0,-6.32578422575776,-6.436921657056831,CONTROL,0
OR14L1,2.0,2.0,100.0,0.0,0.5,0.0,-6.624906146365291,-6.75541233162057,CONTROL,0
OR1N2,1.0,1.0,100.0,0.0,0.0,0.0,-6.730122324083569,-6.777117711299401,CONTROL,0
OR2C1,1.0,1.0,100.0,0.0,1.0,0.0,-5.931749439837591,-5.772004674934052,CONTROL,0
OR2Y1,1.0,1.0,100.0,0.0,1.0,0.0,-6.373533060997268,-6.414594651922602,CONTROL,0
OR3A1,1.0,1.0,100.0,0.0,1.0,0.0,-5.682250854323211,-5.755188123103206,CONTROL,0
OR4F15,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
ORAI3,1.0,0.0,100.0,0.0,0.0,0.0,-5.042166951077753,-4.956081944199361,CONTROL,0
PACSIN3,3.0,3.0,100.0,100.0,0.0,0.0,-6.423766656323763,-6.501572120900259,CONTROL,0
PCBP1,1.0,0.0,100.0,100.0,1.0,0.0,-6.864878680862687,-6.455888714737323,CONTROL,0
PCNA,1.0,0.0,100.0,0.0,2.0,100.0,-6.068031777509613,-6.240499015486177,CONTROL,0
PDHB,36.0,21.0,100.0,72.22222222222221,1.0833333333333333,27.77777777777778,-5.776052518676693,-5.799209108839204,CONTROL,0
PDPK1,1.0,1.0,100.0,0.0,0.0,0.0,-6.349833663343188,-6.339606159171641,CONTROL,0
PDZD4,1.0,1.0,100.0,0.0,0.0,0.0,-4.546200460128121,-4.577366241610661,CONTROL,0
PEAK1,1.0,0.0,100.0,0.0,1.0,0.0,-6.265595418153019,-6.2489756357463,CONTROL,0
PFN3,1.0,1.0,100.0,0.0,0.0,0.0,-6.046206947642924,-6.1370848415546195,CONTROL,0
PGBD2,2.0,2.0,100.0,0.0,0.0,0.0,-5.94818161063046,-5.916480204874212,CONTROL,0
PIGZ,1.0,1.0,100.0,0.0,0.0,0.0,-6.254654966888993,-6.21527264214353,CONTROL,0
PIM1,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
PITPNM3,1.0,1.0,100.0,0.0,1.0,0.0,-5.758064866485718,-5.6375757416363745,CONTROL,0
PITRM1,1.0,1.0,100.0,0.0,1.0,0.0,-6.015634034080327,-6.033989267457198,CONTROL,0
PKN1,2.0,2.0,100.0,0.0,0.0,0.0,-5.786155549778613,-5.804817390174811,CONTROL,0
PLBD1,1.0,0.0,100.0,0.0,0.0,0.0,-4.2144995035155866,-4.23654556020732,CONTROL,0
PLEKHO2,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
POLM,1.0,1.0,100.0,0.0,0.0,0.0,-5.229805878720686,-5.331171371974389,CONTROL,0
PORCN,1.0,1.0,100.0,0.0,0.0,0.0,-6.002124724695571,-5.7170004775432455,CONTROL,0
PPAN,1.0,1.0,100.0,0.0,0.0,0.0,-6.131859953023475,-6.074695933992839,CONTROL,0
PPIB,18.0,8.0,100.0,55.55555555555556,1.0,33.33333333333333,-6.27254388518691,-6.2592311568386885,CONTROL,0
PPM1D,2.0,2.0,100.0,0.0,0.0,0.0,-6.299010811122248,-6.398320248071819,CONTROL,0
PPP4C,1.0,1.0,100.0,0.0,0.0,0.0,-6.6399022137086865,-6.593652691190649,CONTROL,0
PRAG1,2.0,2.0,100.0,0.0,1.0,0.0,-5.090728026464911,-5.176905338272373,CONTROL,0
PRAMEF17,2.0,2.0,100.0,0.0,1.0,0.0,-4.269232807224129,-4.2402054276456305,CONTROL,0
PRDM12,1.0,1.0,100.0,0.0,1.0,0.0,-5.84026967795417,-5.812974758643822,CONTROL,0
PRELID1,1.0,1.0,100.0,0.0,1.0,0.0,-6.015720758561918,-5.826119908641861,CONTROL,0
PRKAG2,1.0,1.0,100.0,0.0,0.0,0.0,-4.618920673747009,-4.639163963172978,CONTROL,0
PROCA1,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
PRSS12,1.5,1.5,100.0,0.0,0.0,0.0,-5.822787925711825,-5.851326021424477,CONTROL,0
PRSS38,1.0,1.0,100.0,0.0,0.0,0.0,-6.173392840681398,-6.130899854171176,CONTROL,0
PRUNE2,1.0,0.0,100.0,0.0,0.0,0.0,-5.853512377106568,-5.856949476385404,CONTROL,0
PRXL2A,1.5,1.5,100.0,0.0,0.0,0.0,-5.803550796333035,-5.858242866425162,CONTROL,0
PSMB6,1.0,1.0,100.0,0.0,1.0,0.0,-5.7778205015094635,-5.798106570233862,CONTROL,0
PSMD10,1.0,1.0,100.0,0.0,0.0,0.0,-6.188001557250394,-6.281817568183749,CONTROL,0
PTBP2,2.0,2.0,100.0,0.0,0.0,0.0,-5.8402380944712515,-5.779751138814257,CONTROL,0
PTGES3,1.0,0.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
PTX4,1.0,1.0,100.0,0.0,0.0,0.0,-5.28918189881588,-5.451761839430677,CONTROL,0
PXK,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
RAB33A,1.0,1.0,100.0,0.0,0.0,0.0,-6.507548340449366,-6.6514076397800945,CONTROL,0
RAB3A,1.0,1.0,100.0,0.0,1.0,100.0,-7.0,-7.0,CONTROL,0
RBM33-DT,1.0,1.0,100.0,0.0,0.0,0.0,-5.223287875305542,-5.134246575596147,CONTROL,0
RBM8A,7.0,6.0,100.0,42.857142857142854,0.8571428571428571,0.0,-5.944799794981999,-5.977648716134452,CONTROL,0
RBMX2,1.0,1.0,100.0,0.0,0.0,0.0,-5.188390558179972,-4.970725747866243,CONTROL,0
REM2,2.0,2.0,100.0,0.0,0.0,0.0,-5.271786856810227,-5.238057305406799,CONTROL,0
RIMS4,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
RLN2,1.0,1.0,100.0,0.0,1.0,0.0,-5.385362431845638,-5.298267470296317,CONTROL,0
ROR1,1.0,1.0,100.0,0.0,1.0,0.0,-5.803428273242589,-5.865191447789629,CONTROL,0
RPL39,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
RRAGB,1.0,1.0,100.0,0.0,0.0,0.0,-5.0993536497146446,-5.228885194917667,CONTROL,0
RSC1A1,1.0,1.0,100.0,0.0,1.0,0.0,-6.749913545369528,-6.800034380335979,CONTROL,0
RTP2,1.0,1.0,100.0,0.0,1.0,0.0,-6.828844813496662,-6.845491643582119,CONTROL,0
SAXO1,1.0,1.0,100.0,0.0,0.0,0.0,-5.497761804815464,-5.65510499395321,CONTROL,0
SCAMP2,1.0,1.0,100.0,0.0,0.0,0.0,-6.268211691142637,-6.242984186868323,CONTROL,0
SCN2B,1.0,1.0,100.0,0.0,0.0,0.0,-6.031793843398671,-5.937496258376391,CONTROL,0
SCNM1,3.0,3.0,100.0,33.33333333333333,0.0,33.33333333333333,-6.041341758300949,-6.046906598671586,CONTROL,0
SDHD,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
SEPTIN5,1.0,1.0,100.0,0.0,1.0,0.0,-5.384909056784296,-5.607671874002024,CONTROL,0
SERPINI1,1.0,1.0,100.0,0.0,1.0,0.0,-5.576470621847463,-5.428929089493094,CONTROL,0
SINHCAF,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
SLC30A8,2.0,2.0,100.0,0.0,0.0,0.0,-5.075002995691941,-5.04935918124756,CONTROL,0
SLC32A1,6.0,3.0,100.0,0.0,0.5,100.0,-5.633269902733441,-5.718561170237916,CONTROL,0
SLC44A5,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
SLC67A1,1.0,1.0,100.0,0.0,1.0,0.0,-6.320148108636642,-6.245237954230277,CONTROL,0
SLC7A11-AS1,1.0,1.0,100.0,0.0,1.0,0.0,-5.667742982419465,-5.643835473484623,CONTROL,0
SLC7A14,1.0,1.0,100.0,0.0,0.0,0.0,-5.832579106885591,-5.8878137170006335,CONTROL,0
SLITRK6,10.0,6.0,100.0,80.0,1.0,10.0,-6.413015875639649,-6.454040566764976,CONTROL,0
SLURP1,17.0,12.0,100.0,35.294117647058826,0.7058823529411765,47.05882352941176,-5.959126656145025,-5.975957195129005,CONTROL,0
SMARCB1,1.0,0.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
SMOX,1.0,1.0,100.0,0.0,0.0,0.0,-5.556936711348062,-5.703788949787976,CONTROL,0
SMYD4,1.0,1.0,100.0,0.0,0.0,0.0,-5.805585873720804,-5.919706236615354,CONTROL,0
SNORA70,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
SNRNP25,1.0,1.0,100.0,0.0,0.0,0.0,-6.164053158704437,-6.300856919790364,CONTROL,0
SNX19,1.0,1.0,100.0,0.0,1.0,0.0,-5.8185894270635785,-5.918114642302198,CONTROL,0
SNX22,3.0,3.0,100.0,66.66666666666666,2.0,33.33333333333333,-6.388674725038775,-6.454794055339412,CONTROL,0
SOCS1,10.0,6.0,100.0,70.0,0.8,20.0,-6.009934230612705,-5.966297878977312,CONTROL,0
SOD1,130.0,79.0,100.0,6.923076923076923,1.3153846153846154,86.15384615384616,-5.658132497307399,-5.668156186311793,CONTROL,0
SOX2-OT,1.0,1.0,100.0,0.0,1.0,0.0,-6.145993057943432,-6.306491172593538,CONTROL,0
SPATA31F1,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
SPATA31J1,1.0,1.0,100.0,0.0,1.0,0.0,-5.256918967328626,-5.273291802089622,CONTROL,0
SPCS3,1.0,1.0,100.0,0.0,1.0,0.0,-6.158928926326322,-6.065862615972817,CONTROL,0
SPRR1B,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
SPRTN,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
SRD5A2,1.5,1.5,100.0,0.0,0.0,0.0,-6.386673714969101,-6.500272581216111,CONTROL,0
ST3GAL2,1.0,1.0,100.0,0.0,0.0,0.0,-5.630146682713435,-5.408031874082257,CONTROL,0
SUOX,81.0,63.0,100.0,80.24691358024691,1.123456790123457,16.049382716049383,-6.141209483149675,-6.148137301811689,CONTROL,0
SYN1,1.0,1.0,100.0,0.0,1.0,0.0,-6.772053369492149,-6.810819227844428,CONTROL,0
SYNPR,2.0,2.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
TAS2R1,1.0,1.0,100.0,0.0,1.0,0.0,-5.954272140372766,-6.181528586094943,CONTROL,0
TBR1,65.0,31.0,100.0,63.07692307692307,0.9692307692307692,30.76923076923077,-5.8703841202309235,-5.876573018459288,CONTROL,0
TBXAS1,1.0,1.0,100.0,0.0,1.0,0.0,-6.093210232782523,-6.017360658513757,CONTROL,0
TCAP,35.0,22.0,100.0,85.71428571428571,1.2285714285714286,8.571428571428571,-6.176808822409983,-6.170598203119702,CONTROL,0
TCEAL9,1.0,1.0,100.0,0.0,0.0,0.0,-5.519153090401342,-5.460715474355349,CONTROL,0
TCF20,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
TERB1,1.0,1.0,100.0,0.0,0.0,0.0,-6.271478277389053,-6.220630418234235,CONTROL,0
TERT,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
TH,1.0,1.0,100.0,0.0,0.0,0.0,-4.705169186207719,-4.5255200113532705,CONTROL,0
TIAL1,1.0,1.0,100.0,0.0,0.0,0.0,-5.616374360456204,-5.552365512880575,CONTROL,0
TIGD1,3.0,1.0,100.0,66.66666666666666,1.0,0.0,-6.61974290920359,-6.547743171486892,CONTROL,0
TMEM114,1.0,1.0,100.0,0.0,1.0,0.0,-5.902462445969477,-5.9632694017829895,CONTROL,0
TMEM126A,11.0,7.0,100.0,72.72727272727273,1.0909090909090908,0.0,-5.799351958584524,-5.764580527361321,CONTROL,0
TMEM129,1.0,1.0,100.0,0.0,1.0,0.0,-6.837846371815948,-6.928747395995558,CONTROL,0
TMEM176B,1.0,1.0,100.0,0.0,1.0,0.0,-4.465301657521968,-4.352753101171046,CONTROL,0
TMEM179B,1.5,1.5,100.0,0.0,0.0,0.0,-6.123647732592941,-6.037752932875595,CONTROL,0
TMEM187,2.0,2.0,100.0,0.0,0.5,0.0,-5.968407773016124,-6.039906576227488,CONTROL,0
TMPRSS4,1.0,1.0,100.0,0.0,0.0,0.0,-6.4620280642692345,-6.46033642269528,CONTROL,0
TNK2-AS1,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
TNNT3,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
TRARG1,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-6.980930174345658,CONTROL,0
TREX1,7.0,6.0,100.0,28.57142857142857,1.4285714285714286,0.0,-5.53388062903647,-5.54718246738597,CONTROL,0
TRMT1,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
TRMT2A,4.0,3.0,100.0,0.0,0.5,0.0,-5.498708774538479,-5.4856815562882115,CONTROL,0
TRP-AGG2-6,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
TRV-CAC7-1,1.0,1.0,100.0,0.0,0.0,0.0,-5.76892873393632,-5.80355269874498,CONTROL,0
TSPYL2,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
TUBA3E,2.0,0.0,100.0,0.0,0.5,0.0,-6.414054644180121,-6.453244334588032,CONTROL,0
TXN,1.0,1.0,100.0,0.0,0.0,0.0,-6.198809793388664,-6.199635199217565,CONTROL,0
UBE2R2,1.0,1.0,100.0,0.0,0.0,0.0,-5.495966070892615,-5.546405426101857,CONTROL,0
UBE4A,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
UQCRFS1,4.0,3.0,100.0,50.0,0.5,25.0,-5.992957757728643,-6.046406027400515,CONTROL,0
URB2,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
USP26,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
VPREB3,1.0,1.0,100.0,0.0,0.0,0.0,-3.3796479465232667,-3.2669274886220014,CONTROL,0
VPS45,2.0,2.0,100.0,0.0,1.0,0.0,-6.584422868811949,-6.577378605217751,CONTROL,0
VWA2,1.0,1.0,100.0,0.0,0.0,0.0,-5.990485879385994,-5.944371483845946,CONTROL,0
WDR37,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
WDR86,2.0,2.0,100.0,0.0,0.5,0.0,-6.358567335886258,-6.303844727598067,CONTROL,0
XIAP,1.0,1.0,100.0,0.0,0.0,0.0,-5.100578190715392,-5.066219595786884,CONTROL,0
XKR4,1.0,1.0,100.0,0.0,0.0,0.0,-5.069376786541014,-5.075382301549929,CONTROL,0
YRDC,3.0,3.0,100.0,33.33333333333333,0.0,33.33333333333333,-5.758748655186672,-5.678482813932887,CONTROL,0
ZBTB32,1.0,1.0,100.0,0.0,0.0,0.0,-5.807370319697231,-5.676415781580491,CONTROL,0
ZDHHC19,1.0,1.0,100.0,0.0,1.0,0.0,-6.614802486747147,-6.4859573569644065,CONTROL,0
ZDHHC21,1.0,0.0,100.0,0.0,1.0,0.0,-4.806440741869872,-4.71930378818258,CONTROL,0
ZFP57,1.0,1.0,100.0,0.0,0.0,0.0,-5.956447471346191,-5.900448687723776,CONTROL,0
ZNF212,1.0,1.0,100.0,0.0,1.0,0.0,-5.8833763742940715,-5.9621461130751054,CONTROL,0
ZNF282,1.0,0.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
ZNF418,1.0,0.0,100.0,0.0,0.0,100.0,-5.512417337511179,-5.590510733411769,CONTROL,0
ZNF446,1.0,1.0,100.0,100.0,0.0,0.0,-3.242465207583961,-3.1571049879981725,CONTROL,0
ZNF572,1.0,1.0,100.0,0.0,0.0,0.0,-5.436638650369343,-5.560382892566176,CONTROL,0
ZNF740,1.0,1.0,100.0,0.0,0.0,0.0,-5.839763521272079,-5.87042652843664,CONTROL,0
ZSCAN10,5.0,5.0,100.0,60.0,0.6,0.0,-6.3421533284798155,-6.341869787292538,CONTROL,0
